frame,Si1_idx,O_idx,Si2_idx,angle_deg
180,17,63,29,133.77515504844777
180,18,64,35,152.1186560095756
180,19,65,34,124.24146622391378
180,20,66,32,132.70787663638714
180,21,67,33,143.3791046579415
180,23,69,31,140.64271384911032
180,25,71,30,130.74311807750038
190,0,96,35,131.1453207869396
190,1,49,12,132.21024414673138
190,1,73,30,133.09569421977963
190,1,97,32,154.20575663093703
190,1,121,31,151.47753997312847
190,2,74,31,129.1564289578328
190,2,98,33,139.8201089236772
190,2,122,30,161.6478584271969
190,3,99,34,140.54022582250693
190,4,76,27,163.5277496526273
190,4,124,28,127.4499610545592
190,5,77,29,178.80880109501442
190,5,125,26,133.2782105147003
190,6,78,26,157.0361075245821
190,6,102,30,159.62057655142794
190,6,126,29,144.2509707251964
190,7,79,28,144.232253757246
190,7,103,31,144.91519584820026
190,7,127,27,135.35721727860854
190,8,80,35,150.39799691655315
190,8,104,27,144.84593908520108
190,8,128,32,142.80742357338525
190,9,57,13,141.50960869022165
190,9,81,33,142.89246428546718
190,9,105,28,146.65231662454218
190,9,129,34,145.78535484118387
190,10,82,34,142.26876903423042
190,10,106,29,142.79843838219386
190,10,130,33,151.93893577909873
190,11,83,32,138.96539130630313
190,11,107,26,155.41113561633537
190,11,131,35,135.59241221818905
190,12,84,20,173.69350165639494
190,12,108,25,148.18634108091177
190,13,91,16,133.16568837654592
190,13,115,21,144.71504637419898
190,14,60,27,128.2383693237999
190,15,61,26,136.5090496962338
190,16,62,28,158.38398437154598
190,17,63,29,125.71381486197615
190,18,64,35,145.04158080144703
190,19,65,34,136.68035271344564
190,20,66,32,141.4494282551966
190,21,67,33,132.4305887532527
190,23,69,31,139.38313147068112
190,25,71,30,121.49665379517994
200,0,96,35,134.35178482826362
200,1,49,12,127.78179959738759
200,1,73,30,127.37268377374193
200,1,97,32,151.18590815394745
200,1,121,31,160.86210522900038
200,2,74,31,136.30147430554882
200,2,98,33,138.674002294744
200,2,122,30,153.7883608632648
200,3,99,34,146.97059392746385
200,4,76,27,158.4556177764628
200,4,124,28,140.03192919224375
200,5,77,29,144.24804555353572
200,5,125,26,147.4932471783191
200,6,78,26,154.59404205598273
200,6,102,30,137.3463832615999
200,6,126,29,150.22812288460344
200,7,79,28,133.63356107415797
200,7,103,31,150.83568295896384
200,7,127,27,145.81179012263894
200,8,80,35,146.26890327230555
200,8,104,27,143.71171062280467
200,8,128,32,148.1406204118555
200,9,57,13,125.91675553879318
200,9,81,33,142.79172948430207
200,9,105,28,161.00163988014435
200,9,129,34,136.91052196356551
200,10,82,34,144.7034587703743
200,10,106,29,142.71038848855522
200,10,130,33,143.13227922014508
200,11,83,32,143.35471470033238
200,11,107,26,143.86290467230017
200,11,131,35,133.40510790143534
200,12,84,20,171.02805539514264
200,12,108,25,138.93863512054492
200,13,91,16,133.84401675533294
200,13,115,21,134.03018065181007
200,14,60,27,128.71126364235457
200,15,61,26,126.49452851827425
200,16,62,28,132.6126752581519
200,17,63,29,140.65609047180024
200,18,64,35,148.79807568058342
200,19,65,34,126.9859862560201
200,20,66,32,130.15744881495277
200,21,67,33,148.4901019289805
200,23,69,31,126.82340281476337
200,25,71,30,130.50015275956605
210,0,96,35,126.40335997306175
210,1,49,12,141.18224862475915
210,1,73,30,127.00972590389277
210,1,97,32,132.94695191658735
210,1,121,31,159.60763098130673
210,2,74,31,134.29714366679806
210,2,98,33,145.4447079245772
210,2,122,30,152.90117929482162
210,3,99,34,142.12520863506512
210,4,76,27,171.47535807596182
210,4,124,28,124.1589012959559
210,5,77,29,151.51027648802093
210,5,125,26,136.95139599770488
210,6,78,26,149.54485982611038
210,6,102,30,152.3485745518009
210,6,126,29,153.08481555212276
210,7,79,28,145.42453608726458
210,7,103,31,151.73786941772167
210,7,127,27,127.08814605011985
210,8,80,35,135.43701078051646
210,8,104,27,145.8742956221591
210,8,128,32,156.3002367733666
210,9,57,13,132.96732688531122
210,9,81,33,139.2245750223816
210,9,105,28,146.79561199139394
210,9,129,34,148.69572139535055
210,10,82,34,143.09120211742754
210,10,106,29,145.38918116663325
210,10,130,33,145.38245068714426
210,11,83,32,130.89840549900333
210,11,107,26,137.7021644038085
210,11,131,35,141.18238023003153
210,12,84,20,177.68252781589842
210,12,108,25,141.1373495711894
210,13,91,16,122.96090384888477
210,13,115,21,141.77076168244244
210,14,60,27,129.62081839820414
210,15,61,26,130.63803951955492
210,16,62,28,147.00260914197708
210,17,63,29,137.16624622491068
210,18,64,35,149.9950613466588
210,19,65,34,127.65700376271549
210,20,66,32,141.11626454686845
210,21,67,33,141.3088850065392
210,23,69,31,136.68727973199645
210,25,71,30,139.33077263844302
220,0,96,35,129.4024367824196
220,1,49,12,137.42720053187273
220,1,73,30,135.2552722245817
220,1,97,32,153.47770387255923
220,1,121,31,132.96418898440743
220,2,74,31,148.28410763500727
220,2,98,33,146.88430868896066
220,2,122,30,142.03295891014287
220,3,99,34,144.8554386380782
220,4,76,27,168.53339260256658
220,4,124,28,126.4757576280634
220,5,77,29,147.75113506791934
220,5,125,26,140.05832176542876
220,6,78,26,155.57563289225135
220,6,102,30,150.83961408763557
220,6,126,29,145.78086874548418
220,7,79,28,152.07077268204534
220,7,103,31,146.9540335532094
220,7,127,27,135.9688106806836
220,8,80,35,148.0407102457158
220,8,104,27,144.68738654036656
220,8,128,32,153.50018678017744
220,9,57,13,131.30788215814323
220,9,81,33,142.5934338580607
220,9,105,28,157.07700239745486
220,9,129,34,156.62175528654598
220,10,82,34,145.58300820097847
220,10,106,29,141.1293232693246
220,10,130,33,158.0671359764545
220,11,83,32,143.54980366587122
220,11,107,26,132.51981710150898
220,11,131,35,142.77539782634824
220,12,84,20,166.96074163239086
220,12,108,25,140.8614479029132
220,13,91,16,133.02467753694472
220,13,115,21,150.91971101009898
220,14,60,27,135.58855135069504
220,15,61,26,140.50818277936617
220,16,62,28,138.59261782347383
220,17,63,29,134.4535262717859
220,18,64,35,149.96216697547905
220,19,65,34,126.37295816653648
220,20,66,32,134.034110706269
220,21,67,33,136.34511499227628
220,23,69,31,133.81456864991284
220,25,71,30,145.47412412633292
230,0,96,35,139.38944266562888
230,1,49,12,131.02681969285322
230,1,73,30,138.9439935853378
230,1,97,32,150.7545030271156
230,1,121,31,145.68508866464072
230,2,74,31,136.18785160704442
230,2,98,33,149.72605631371914
230,2,122,30,144.77510878449777
230,3,99,34,143.2631968565178
230,4,76,27,172.19974729034988
230,4,124,28,128.1873298041942
230,5,77,29,173.93698976145978
230,5,125,26,141.5364048180245
230,6,78,26,156.55609755357773
230,6,102,30,155.3110736434415
230,6,126,29,145.58580104895296
230,7,79,28,168.95587989513885
230,7,103,31,152.18316436315612
230,7,127,27,139.55570545404711
230,8,80,35,159.14191407336796
230,8,104,27,142.26491465910178
230,8,128,32,142.48457870241992
230,9,57,13,151.23260501825487
230,9,81,33,134.79323988395345
230,9,105,28,142.95190637201674
230,9,129,34,138.645006838771
230,10,82,34,131.83754522539155
230,10,106,29,137.4798937756287
230,10,130,33,147.1490229724099
230,11,83,32,137.97212207765622
230,11,107,26,146.69912133722855
230,11,131,35,129.98798725042838
230,12,84,20,167.9521090144931
230,12,108,25,141.03025296070615
230,13,91,16,127.7094752609243
230,13,115,21,139.49467037612862
230,14,60,27,132.31087089595573
230,15,61,26,126.99438048045434
230,16,62,28,137.98331459771745
230,17,63,29,137.43080282592533
230,18,64,35,144.22263913383082
230,19,65,34,129.01827048059698
230,20,66,32,136.40107089199896
230,21,67,33,137.8060344422914
230,23,69,31,132.93476050267734
230,25,71,30,122.57760318585535
240,0,96,35,137.48549165190323
240,1,49,12,138.0508020070775
240,1,73,30,138.70961798998727
240,1,97,32,153.81576503062863
240,1,121,31,138.44377185987292
240,2,74,31,141.9268030910416
240,2,98,33,149.3202865214898
240,2,122,30,141.5559973366694
240,3,99,34,146.65679834446476
240,4,76,27,163.88731642196757
240,4,124,28,129.05962855966317
240,5,77,29,143.94344180625754
240,5,125,26,150.45623150427497
240,6,78,26,133.43370531902667
240,6,102,30,147.85494325711142
240,6,126,29,159.4737802918963
240,7,79,28,143.3718649868517
240,7,103,31,151.26269745308065
240,7,127,27,131.57926295433026
240,8,80,35,150.6092051004198
240,8,104,27,139.58533823677755
240,8,128,32,142.89002693960168
240,9,57,13,140.59235506927186
240,9,81,33,145.2836973350759
240,9,105,28,143.02693984962505
240,9,129,34,148.5150745578153
240,10,82,34,131.77710597180737
240,10,106,29,136.24812985299843
240,10,130,33,141.28723287522376
240,11,83,32,148.60483830972024
240,11,107,26,152.9173791552893
240,11,131,35,134.7681860451552
240,12,84,20,175.87770018976718
240,12,108,25,144.1512002817911
240,13,91,16,128.91625077263888
240,13,115,21,137.42304579385322
240,14,60,27,134.96036383591715
240,15,61,26,128.69990485547132
240,16,62,28,163.00664470281055
240,17,63,29,128.42159240498606
240,18,64,35,159.53588254735592
240,19,65,34,129.28195500063757
240,20,66,32,136.9631297083815
240,21,67,33,137.8081724779546
240,23,69,31,130.2796013703193
240,25,71,30,134.5379835136589
250,0,96,35,133.5286593791739
250,1,49,12,132.6255522981949
250,1,73,30,136.97298604509618
250,1,97,32,145.6710419438832
250,1,121,31,132.4478860618112
250,2,74,31,168.7678618750011
250,2,98,33,137.31169691363854
250,2,122,30,140.57616664452976
250,3,99,34,140.11694354918822
250,4,76,27,166.9424778127782
250,4,124,28,135.33695568362063
250,5,77,29,146.99126882813601
250,5,125,26,147.70274105855395
250,6,78,26,145.79369235505197
250,6,102,30,151.23535495585023
250,6,126,29,150.0090077180583
250,7,79,28,149.05333928893683
250,7,103,31,137.45036944974484
250,7,127,27,132.4215354775741
250,8,80,35,149.29451657078087
250,8,104,27,132.8282434916543
250,8,128,32,159.2577301145857
250,9,57,13,134.3165196397418
250,9,81,33,145.22955840192878
250,9,105,28,154.6580449642867
250,9,129,34,145.46007494378966
250,10,82,34,142.09890516994344
250,10,106,29,140.13175282697085
250,10,130,33,131.15845782366057
250,11,83,32,138.05270282376324
250,11,107,26,146.37373133803027
250,11,131,35,149.9947509527781
250,12,84,20,172.2237927876038
250,12,108,25,139.33188492875797
250,13,91,16,141.19254412528113
250,13,115,21,144.95617451872397
250,14,60,27,143.67364556212507
250,15,61,26,126.15029270823706
250,16,62,28,141.14609057432858
250,17,63,29,138.560998860628
250,18,64,35,139.88752176560428
250,19,65,34,148.29444579744717
250,20,66,32,131.80572767191984
250,21,67,33,165.6780523342983
250,23,69,31,139.9709150497736
250,25,71,30,134.30917374389537
260,0,96,35,134.57392175119
260,1,49,12,138.1728397442134
260,1,73,30,130.13745821461575
260,1,97,32,151.9550604776681
260,1,121,31,143.0263278125029
260,2,74,31,147.23797113643278
260,2,98,33,151.46427840739045
260,2,122,30,140.89887245349783
260,3,99,34,140.91280011669593
260,4,76,27,162.31314753163733
260,4,124,28,130.77166070188315
260,5,77,29,157.78762597368706
260,5,125,26,146.67796408209233
260,6,78,26,139.94009157077693
260,6,102,30,137.3875315345956
260,6,126,29,146.01604984713276
260,7,79,28,133.00984169947333
260,7,103,31,158.5622023890741
260,7,127,27,138.30579338298315
260,8,80,35,155.03551295842138
260,8,104,27,145.81601351295183
260,8,128,32,146.79617740656678
260,9,57,13,140.98872940535813
260,9,81,33,142.15486553930216
260,9,105,28,147.8019527964259
260,9,129,34,145.48256035130203
260,10,82,34,134.77450082723277
260,10,106,29,138.05083099953387
260,10,130,33,143.5860838494085
260,11,83,32,135.57674382572583
260,11,107,26,139.75939541386342
260,11,131,35,133.35159166412643
260,12,84,20,163.4226049572913
260,12,108,25,138.33039347959138
260,13,91,16,127.62637307158374
260,13,115,21,142.75728266399955
260,14,60,27,134.76690682136007
260,15,61,26,137.33490329337332
260,16,62,28,142.5135209978387
260,17,63,29,129.63582930824626
260,18,64,35,145.85899754710215
260,19,65,34,132.4778188248945
260,20,66,32,130.16097650470118
260,21,67,33,150.07413510784366
260,23,69,31,135.62665157323667
260,25,71,30,155.38226805864625
270,0,96,35,130.7086946311997
270,1,49,12,139.4131954159814
270,1,73,30,136.66005792333024
270,1,97,32,156.01085091749337
270,1,121,31,145.07238549745765
270,2,74,31,143.0108704165942
270,2,98,33,146.09839317382455
270,2,122,30,143.04684623388283
270,3,99,34,148.4037492669767
270,4,76,27,161.81470133095152
270,4,124,28,136.54910695539235
270,5,77,29,145.504881723333
270,5,125,26,148.22268114762636
270,6,78,26,139.74597280488302
270,6,102,30,142.89238245932367
270,6,126,29,155.4149557743903
270,7,79,28,131.254803990758
270,7,103,31,148.02401237002735
270,7,127,27,140.7295001976225
270,8,80,35,152.44992126878395
270,8,104,27,138.65822568157267
270,8,128,32,146.42861568174277
270,9,57,13,130.2363112384543
270,9,81,33,135.00918934530668
270,9,105,28,151.76531390657854
270,9,129,34,140.5417857059975
270,10,82,34,147.7530964099039
270,10,106,29,138.08858881253093
270,10,130,33,141.55312074844022
270,11,83,32,146.81773391034505
270,11,107,26,138.44370131152928
270,11,131,35,130.79146822088194
270,12,84,20,155.19870774108588
270,12,108,25,140.32429608348244
270,13,91,16,130.8758393340565
270,13,115,21,137.26427039010025
270,14,60,27,137.20599236840218
270,15,61,26,123.71333446678038
270,16,62,28,134.98938949753116
270,17,63,29,129.45386047502868
270,18,64,35,152.4818024029284
270,19,65,34,117.37681299486655
270,20,66,32,139.4408745761114
270,21,67,33,159.4639233318501
270,23,69,31,136.44666626154824
270,25,71,30,133.92279706438043
280,0,96,35,134.0688428504612
280,1,49,12,135.54148812240388
280,1,73,30,136.98714560109005
280,1,97,32,155.673762748339
280,1,121,31,147.93733706630633
280,2,74,31,141.07086742865002
280,2,98,33,147.61384832266646
280,2,122,30,142.39437628337396
280,3,99,34,153.47795054707643
280,4,76,27,166.67820257849553
280,4,124,28,129.286691397161
280,5,77,29,145.49034046030013
280,5,125,26,133.71665884916936
280,6,78,26,155.9324456267947
280,6,102,30,136.0696668823509
280,6,126,29,147.43342594400468
280,7,79,28,130.5772871014479
280,7,103,31,141.72401779700718
280,7,127,27,142.21640716925916
280,8,80,35,147.02378037178156
280,8,104,27,140.99295961348525
280,8,128,32,142.74302505153724
280,9,57,13,138.82702352222242
280,9,81,33,142.52339154192302
280,9,105,28,143.8050669952737
280,9,129,34,149.1978638420886
280,10,82,34,137.37838943137683
280,10,106,29,135.41280779457273
280,10,130,33,145.77834011844678
280,11,83,32,139.81692870091274
280,11,107,26,146.00050157898502
280,11,131,35,133.39266605682192
280,12,84,20,173.197862402112
280,12,108,25,146.9230598058482
280,13,91,16,132.39468088280256
280,13,115,21,147.12454672773697
280,14,60,27,127.34384496053787
280,15,61,26,127.03510054640141
280,16,62,28,151.45053930544992
280,17,63,29,139.30203957226996
280,18,64,35,161.2609287071982
280,19,65,34,128.45340754524784
280,20,66,32,135.77243439260087
280,21,67,33,141.86075623289545
280,23,69,31,139.3154323768756
280,25,71,30,146.92720109062353
290,0,96,35,136.75984111135818
290,1,49,12,126.95042215855914
290,1,73,30,129.6298513643277
290,1,97,32,147.0372373828979
290,1,121,31,158.3411428142449
290,2,74,31,134.300825326449
290,2,98,33,146.96120028761658
290,2,122,30,159.8345526017403
290,3,99,34,151.0425800182326
290,4,76,27,153.419605731093
290,4,124,28,131.0556046056625
290,5,77,29,128.93618922337254
290,5,125,26,150.92159571575434
290,6,78,26,143.33876539873785
290,6,102,30,136.71470315550124
290,6,126,29,161.14887151492738
290,7,79,28,132.5406246942781
290,7,103,31,143.02292737057368
290,7,127,27,131.42256204334993
290,8,80,35,155.0546800342703
290,8,104,27,143.5089565489489
290,8,128,32,143.5786777272614
290,9,57,13,139.42920903950275
290,9,81,33,140.57523807072064
290,9,105,28,146.3730027389332
290,9,129,34,138.15490813904935
290,10,82,34,134.54939794557137
290,10,106,29,135.63730148311234
290,10,130,33,138.7795913429746
290,11,83,32,138.9313003116473
290,11,107,26,137.2771877936131
290,11,131,35,142.06489973163812
290,12,84,20,166.94716510388358
290,12,108,25,142.45830076309647
290,13,91,16,134.11413938966376
290,13,115,21,138.53467033727492
290,14,60,27,133.57556925736435
290,15,61,26,123.1354208280592
290,16,62,28,147.79881384002692
290,17,63,29,135.01817414118094
290,18,64,35,146.75375303909627
290,19,65,34,129.31928307670952
290,20,66,32,133.93393655857983
290,21,67,33,143.21352858800208
290,23,69,31,129.70875063494807
290,25,71,30,131.26848343625485
300,0,96,35,130.88540945944376
300,1,49,12,137.9039353179004
300,1,73,30,133.71893235677507
300,1,97,32,139.0993352297513
300,1,121,31,143.64041452631972
300,2,74,31,137.41082745343027
300,2,98,33,139.06417234313813
300,2,122,30,140.9367954177769
300,3,99,34,143.51547392166538
300,4,76,27,155.43287896389862
300,4,124,28,141.2338295980261
300,5,77,29,148.72723265434067
300,5,125,26,135.72838806857752
300,6,78,26,132.97779803638034
300,6,102,30,151.69994067849578
300,6,126,29,160.27222567725187
300,7,79,28,126.65640258844748
300,7,103,31,148.79840771986485
300,7,127,27,130.22321912273716
